,id,title,genres,popularity,production_companies,release_date,budget,revenue,runtime,vote_average,vote_count,month,year,day_of_week,weighted_vote,popularity_category
945,1979,Fantastic Four: Rise of the Silver Surfer,Adventure,34.014,1492 Pictures,2007-06-13,130000000.0,301913131.0,92.0,5.586,7101.0,6,2007,2,5.698825577089249,High
946,20533,Jonah Hex,Action,33.947,Warner Bros. Pictures,2010-06-18,47000000.0,10539000.0,81.0,4.9,1265.0,6,2010,4,5.606401766004415,High
947,424139,Halloween,Horror,33.939,Universal Pictures,2018-10-18,10000000.0,255614941.0,106.0,6.5,4171.0,10,2018,3,6.5,High
948,924,Dawn of the Dead,Horror,33.811,New Amsterdam Entertainment,2004-03-19,26000000.0,102278712.0,101.0,7.033,3402.0,3,2004,4,6.911918673330304,High
949,8909,Wanted,Action,33.731,Universal Pictures,2008-06-19,75000000.0,342463063.0,110.0,6.5,6310.0,6,2008,3,6.5,High
950,27,9 Songs,Drama,33.711,Revolution Films,2004-05-16,1000000.0,1574623.0,69.0,5.713,423.0,5,2004,6,6.266056921995784,High
951,37834,Knight and Day,Action,33.699,20th Century Fox,2010-06-15,117000000.0,261989769.0,109.0,6.182,3955.0,6,2010,1,6.24617759838547,High
952,1894,Star Wars: Episode II - Attack of the Clones,Adventure,33.672,Lucasfilm,2002-05-15,120000000.0,649398328.0,142.0,6.545,11776.0,5,2002,2,6.541477770820288,High
953,10483,Death Race,Action,33.67,Universal Pictures,2008-08-22,45000000.0,76014335.0,105.0,6.2,3288.0,8,2008,4,6.269962686567164,High
954,2503,The Bourne Ultimatum,Action,33.663,Universal Pictures,2007-08-03,70000000.0,442824138.0,115.0,7.4,6818.0,8,2007,4,7.284881043745203,High
955,430040,The Hurricane Heist,Action,33.653,Signature Pictures,2018-02-28,35000000.0,32517248.0,103.0,5.7,886.0,2,2018,2,6.124178154825026,High
956,479455,Men in Black: International,Comedy,33.652,Amblin Entertainment,2019-06-12,110000000.0,253890701.0,115.0,5.956,4255.0,6,2019,2,6.059520456707897,High
957,187017,22 Jump Street,Crime,33.635,Columbia Pictures,2014-06-05,50000000.0,331333876.0,112.0,6.838,7203.0,6,2014,3,6.796795562599049,High
958,26466,Triangle,Horror,33.599,Dan Films,2009-10-16,12000000.0,1594955.0,99.0,6.927,2137.0,10,2009,4,6.7908826904686,High
959,9398,Zoolander,Comedy,33.529,Paramount,2001-09-28,28000000.0,60780981.0,90.0,6.191,3890.0,9,2001,4,6.25419018404908,High
960,9335,Transporter 2,Action,33.522,Canal+,2005-08-03,32000000.0,89083229.0,87.0,6.308,3108.0,8,2005,2,6.354738072054527,High
961,257088,Point Break,Action,33.498,Studio Babelsberg,2015-12-03,105000000.0,133718711.0,113.0,5.9,2051.0,12,2015,3,6.096656833824976,High
962,254470,Pitch Perfect 2,Comedy,33.498,Universal Pictures,2015-05-07,29000000.0,287506194.0,115.0,6.878,4949.0,5,2015,3,6.814459909228441,High
963,264660,Ex Machina,Drama,33.485,DNA Films,2015-01-21,15000000.0,36869414.0,108.0,7.57,11925.0,1,2015,2,7.487214700193424,High
964,5915,Into the Wild,Adventure,33.475,Paramount Vantage,2007-09-11,15000000.0,56255142.0,148.0,7.812,8703.0,9,2007,1,7.676784087395652,High
965,787,Mr. & Mrs. Smith,Action,33.463,Epsilon Motion Pictures,2005-06-07,110000000.0,487287646.0,120.0,6.672,9179.0,6,2005,1,6.655102465861086,High
966,676,Pearl Harbor,Action,33.411,Jerry Bruckheimer Films,2001-05-21,140000000.0,449220945.0,183.0,6.9,5658.0,5,2001,0,6.839921898468008,High
967,587,Big Fish,Adventure,33.391,Columbia Pictures,2003-12-25,70000000.0,123218424.0,125.0,7.765,6463.0,12,2003,3,7.595497119120997,High
968,644,A.I. Artificial Intelligence,Drama,33.313,Amblin Entertainment,2001-06-29,100000000.0,235926552.0,146.0,7.042,5530.0,6,2001,4,6.958998468606431,High
969,751237,Umma,Horror,33.311,Stage 6 Films,2022-03-18,15000000.0,2118582.0,83.0,5.5,200.0,3,2022,4,6.333333333333334,High
970,17578,The Adventures of Tintin,Adventure,33.283,Paramount,2011-10-24,130000000.0,371940071.0,107.0,6.9,4840.0,10,2011,0,6.831506849315069,High
971,22804,Saw VI,Horror,33.274,Lionsgate,2009-10-16,11000000.0,68234154.0,90.0,6.3,2657.0,10,2009,4,6.354689636313919,High
972,41733,Due Date,Comedy,33.272,Warner Bros. Pictures,2010-11-04,65000000.0,211780824.0,95.0,6.347,4824.0,11,2010,3,6.373270604395605,High
973,676710,The Amazing Maurice,Animation,33.264,FFA,2022-12-16,17000000.0,3901839.0,93.0,6.387,31.0,12,2022,4,6.496602327837051,High
974,23631,Machete,Action,33.262,Overnight Films,2010-09-01,20000000.0,44093316.0,105.0,6.3,2903.0,9,2010,2,6.351242633871381,High
975,14411,Sinbad: Legend of the Seven Seas,Family,33.248,Walt Disney Pictures,2003-07-02,60000000.0,80767884.0,90.0,6.9,1749.0,7,2003,2,6.754492542742815,High
976,453405,Gemini Man,Science Fiction,33.232,Jerry Bruckheimer Films,2019-10-02,15000000.0,173469516.0,117.0,6.3,4520.0,10,2019,2,6.3362318840579706,High
977,12107,Nutty Professor II: The Klumps,Fantasy,33.204,Imagine Entertainment,2000-07-27,84000000.0,123307945.0,106.0,4.988,1131.0,7,2000,3,5.697526044110747,High
978,22794,Cloudy with a Chance of Meatballs,Animation,33.166,Columbia Pictures,2009-09-17,100000000.0,242988466.0,90.0,6.6,5196.0,9,2009,3,6.583860555196901,High
979,267935,The BFG,Adventure,33.14,Walt Disney Pictures,2016-06-01,140000000.0,195243411.0,117.0,6.2,3004.0,6,2016,2,6.274925074925076,High
980,39513,Paul,Adventure,33.136,Universal Pictures,2011-02-14,40000000.0,97984015.0,104.0,6.7,5059.0,2,2011,0,6.66699125268196,High
981,64688,21 Jump Street,Action,33.135,Columbia Pictures,2012-03-14,42000000.0,201585328.0,109.0,6.868,9295.0,3,2012,2,6.8322544924720745,High
982,800939,Ticket to Paradise,Romance,33.126,Working Title Films,2022-09-08,20000000.0,160542536.0,104.0,6.8,563.0,9,2022,3,6.608061420345489,High
983,1995,Lara Croft: Tomb Raider,Adventure,33.124,Paramount,2001-06-11,115000000.0,274703340.0,100.0,5.868,5487.0,6,2001,0,5.965425620471713,High
984,220289,Coherence,Thriller,33.122,Ugly Duckling Films,2013-09-19,15000000.0,102617.0,89.0,7.2,2390.0,9,2013,3,6.993510324483776,High
985,11631,Mamma Mia!,Comedy,33.102,Internationale Filmproduktion Richter,2008-07-03,52000000.0,609841637.0,108.0,6.958,5740.0,7,2008,3,6.890047477744807,High
986,6466,Freddy vs. Jason,Horror,33.079,New Line Cinema,2003-08-15,30000000.0,116643421.0,97.0,6.0,2180.0,8,2003,4,6.157232704402516,High
987,445651,The Darkest Minds,Action,33.078,21 Laps Entertainment,2018-07-25,34000000.0,41142379.0,105.0,7.03,2385.0,7,2018,2,6.873426883308715,High
988,10764,Quantum of Solace,Adventure,33.075,Eon Productions,2008-10-29,200000000.0,589580482.0,106.0,6.307,7018.0,10,2008,2,6.33107084060863,High
989,379149,The Foreigner,Action,33.051,Huayi Brothers Pictures,2017-09-28,35000000.0,145374099.0,113.0,6.9,2229.0,9,2017,3,6.776122638587798,High
990,1487,Hellboy,Fantasy,32.988,Columbia Pictures,2004-04-02,66000000.0,99318987.0,122.0,6.7,6141.0,4,2004,4,6.671992718106708,High
991,39514,RED,Action,32.941,DC Comics,2010-10-13,58000000.0,199000000.0,111.0,6.699,5982.0,10,2010,2,6.670498138069322,High
992,9471,Charlie's Angels: Full Throttle,Action,32.88,Columbia Pictures,2003-06-27,120000000.0,259175788.0,106.0,5.4,2699.0,6,2003,4,5.697377669640443,High
993,597316,My Little Pony: A New Generation,Animation,32.878,Boulder Media,2021-09-23,15000000.0,4100000.0,91.0,7.824,261.0,9,2021,3,6.774039651070578,High
994,391713,Lady Bird,Drama,32.869,IAC Films,2017-09-01,10000000.0,78966486.0,94.0,7.3,7498.0,9,2017,4,7.205860202400565,High
995,136418,Hummingbird,Action,32.843,Lionsgate,2013-05-07,20000000.0,8352885.0,100.0,6.2,1482.0,5,2013,1,6.320870265914586,High
996,68724,Elysium,Science Fiction,32.843,Genre Films,2013-08-07,115000000.0,286140700.0,109.0,6.491,7924.0,8,2013,2,6.492008516360377,High
997,433808,The Ritual,Horror,32.841,Entertainment One,2017-10-11,1000000.0,1786396.0,94.0,6.2,2511.0,10,2017,2,6.285445741953859,High
998,204082,Homefront,Action,32.825,Universal Pictures,2013-11-12,22000000.0,43058898.0,100.0,6.943,3014.0,11,2013,1,6.832636273044345,High
999,246403,Tusk,Comedy,32.812,Phase 4 Films,2014-09-19,3000000.0,1882074.0,102.0,5.5,1150.0,9,2014,4,5.965116279069767,High
1000,58574,Sherlock Holmes: A Game of Shadows,Adventure,32.782,Warner Bros. Pictures,2011-11-22,125000000.0,334615000.0,129.0,7.125,9463.0,11,2011,1,7.065265698174519,High
1001,776503,CODA,Drama,32.691,Vendôme Pictures,2021-08-11,10000000.0,1600000.0,112.0,8.0,1721.0,8,2021,2,7.448732083792724,High
1002,9600,Big Momma's House,Crime,32.583,Columbia Pictures,2000-05-31,30000000.0,173959438.0,98.0,5.805,2002.0,5,2000,2,6.036512325116588,High
1003,20,My Life Without Me,Drama,32.575,El Deseo,2003-03-07,2500000.0,12300000.0,106.0,5.852,392.0,3,2003,4,6.31751724137931,High
1004,9397,Evolution,Comedy,32.574,Columbia Pictures,2001-06-08,80000000.0,98376292.0,101.0,6.047,1922.0,6,2001,4,6.202030800821355,High
1005,280092,Insidious: Chapter 3,Horror,32.552,Blumhouse Productions,2015-05-28,10000000.0,112983889.0,97.0,6.285,2927.0,5,2015,3,6.339749172396231,High
1006,137116,Smurfs: The Lost Village,Family,32.533,Columbia Pictures,2017-03-23,60000000.0,197183546.0,89.0,6.3,1257.0,3,2017,3,6.388613203367302,High
1007,324849,The Lego Batman Movie,Animation,32.528,Warner Bros. Pictures,2017-02-08,80000000.0,311950384.0,104.0,7.2,4355.0,2,2017,2,7.069281045751635,High
1008,531309,Brightburn,Horror,32.469,Troll Court Entertainment,2019-05-09,6000000.0,33224654.0,91.0,6.1,2684.0,5,2019,3,6.2085776330076,High
1009,351819,Fifty Shades of Black,Romance,32.469,Wayans Alvarez Productions,2016-01-28,20000000.0,21164799.0,92.0,4.866,1220.0,1,2016,3,5.602036036036036,High
1010,44115,127 Hours,Adventure,32.43,Fox Searchlight Pictures,2010-11-12,18000000.0,35692920.0,94.0,7.1,6749.0,11,2010,4,7.02257065427797,High
1011,218836,Planes: Fire & Rescue,Animation,32.398,Disney Television Animation,2014-07-17,50000000.0,151165787.0,83.0,6.1,730.0,7,2014,3,6.33121387283237,High
1012,37958,Immortals,Fantasy,32.364,Relativity Media,2011-11-10,75000000.0,226904017.0,110.0,5.9,2214.0,11,2011,3,6.086683260734288,High
1013,27576,Salt,Action,32.327,Wintergreen Productions,2010-07-21,110000000.0,293329073.0,100.0,6.4,4919.0,7,2010,2,6.416894745734076,High
1014,627661,Cranston Academy: Monster Zone,Adventure,32.295,Ánima Estudios,2020-04-29,15000000.0,641308.0,80.0,6.1,89.0,4,2020,2,6.467309458218549,High
1015,467433,A Question of Faith,Drama,32.264,Silver Lining Entertainment,2017-09-29,15000000.0,2587072.0,104.0,7.4,71.0,9,2017,4,6.559663865546218,High
1016,290764,Tracers,Action,32.247,Senator Film,2015-01-15,11000000.0,593683.0,94.0,6.0,998.0,1,2015,3,6.25025025025025,High
1017,282296,My Old Lady,Romance,32.235,BBC Film,2014-09-09,5000000.0,7527232.0,107.0,6.2,231.0,9,2014,1,6.443704305442729,High
1018,242512,Ouija,Horror,32.231,White Noise Factory,2014-10-24,5000000.0,103590271.0,89.0,5.2,2451.0,10,2014,4,5.5767024050999705,High
1019,61012,Silent Hill: Revelation 3D,Thriller,32.216,Konami,2012-10-10,20000000.0,55362705.0,94.0,5.5,1393.0,10,2012,2,5.917885499373172,High
1020,453,A Beautiful Mind,Drama,32.214,Universal Pictures,2001-12-11,60000000.0,313542341.0,135.0,7.852,9101.0,12,2001,1,7.718151866151866,High
1021,308266,War Dogs,Comedy,32.18,The Mark Gordon Company,2016-08-17,40000000.0,86234523.0,114.0,6.9,4279.0,8,2016,2,6.8242280734987695,High
1022,4327,Charlie's Angels,Action,32.145,Columbia Pictures,2000-11-02,92000000.0,264105545.0,98.0,5.8,3710.0,11,2000,3,5.948619957537155,High
1023,470044,The Hate U Give,Crime,32.143,Temple Hill Entertainment,2018-10-19,23000000.0,34934009.0,133.0,8.204,1860.0,10,2018,4,7.608195804195804,High
1024,14410,Notorious,Music,32.092,Fox Searchlight Pictures,2009-01-16,15000000.0,43051547.0,122.0,6.9,605.0,1,2009,4,6.650778816199377,High
1025,747,Shaun of the Dead,Horror,32.091,Universal Pictures,2004-04-09,6100000.0,30097092.0,99.0,7.534,7366.0,4,2004,4,7.410404494382023,High
1026,15070,Undisputed,Drama,32.073,Miramax,2002-07-17,20000000.0,14946150.0,96.0,6.5,589.0,7,2002,2,6.5,High
1027,325133,Neighbors 2: Sorority Rising,Comedy,32.073,Perfect World Pictures,2016-05-04,35000000.0,108758521.0,92.0,5.8,4035.0,5,2016,2,5.939026812313803,High
1028,522162,Midway,War,32.073,Centropolis Entertainment,2019-11-06,100000000.0,127420861.0,138.0,7.1,2078.0,11,2019,2,6.905068226120857,High
1029,406994,Better Watch Out,Comedy,32.022,Best Medicine Productions,2017-10-06,15000000.0,176288.0,89.0,6.7,1240.0,10,2017,4,6.610714285714286,High
1030,14202,The Painted Veil,Romance,32.017,Yari Film Group,2006-01-01,19400000.0,26910847.0,125.0,7.2,1008.0,1,2006,6,6.851394422310758,High
1031,82703,Mr. Peabody & Sherman,Animation,31.999,Columbia Pictures,2014-02-07,145000000.0,272912430.0,92.0,6.7,2092.0,2,2014,4,6.635316946959897,High
1032,17,The Dark,Horror,31.984,Constantin Film,2005-09-28,15000000.0,6593579.0,87.0,5.8,223.0,9,2005,2,6.372363041700735,High
1033,70436,The Raven,Crime,31.956,Endgame Entertainment,2012-03-09,26000000.0,29657751.0,111.0,6.285,1144.0,3,2012,4,6.385279850746269,High
1034,59859,Kick-Ass 2,Action,31.942,Marv Films,2013-07-17,28000000.0,60700000.0,103.0,6.397,5601.0,7,2013,2,6.412603696409635,High
1035,188161,A Million Ways to Die in the West,Comedy,31.918,MRC,2014-05-22,40000000.0,86410000.0,116.0,6.0,3639.0,5,2014,3,6.107781849536539,High
1036,395990,Death Wish,Action,31.911,Metro,2018-03-02,30000000.0,34017028.0,107.0,6.1,2283.0,3,2018,4,6.221839780688395,High
1037,10771,The Tuxedo,Thriller,31.909,DreamWorks Pictures,2002-09-27,60000000.0,104391623.0,98.0,5.7,1626.0,9,2002,4,6.004645849200305,High
1038,1691,Hostel: Part II,Horror,31.909,Lionsgate,2007-06-08,10200000.0,35728183.0,93.0,5.819,1689.0,6,2007,4,6.072253997768687,High
1039,406997,Wonder,Drama,31.893,Lionsgate,2017-11-13,20000000.0,305937718.0,113.0,8.164,7177.0,11,2017,0,7.960502384737679,High
1040,10661,You Don't Mess with the Zohan,Comedy,31.885,Relativity Media,2008-06-05,90000000.0,204313400.0,113.0,5.678,3257.0,6,2008,3,5.871093727977449,High
1041,65,8 Mile,Drama,31.855,Mikona Productions GmbH & Co. KG,2002-11-08,41000000.0,242875078.0,111.0,7.1,6371.0,11,2002,4,7.018599918599918,High
1042,8676,Fool's Gold,Romance,31.816,De Line Pictures,2008-02-07,70000000.0,111231041.0,112.0,5.7,1298.0,2,2008,3,6.048128807658834,High
1043,87502,Flight,Drama,31.81,Paramount,2012-11-02,31000000.0,161772375.0,138.0,6.805,5376.0,11,2012,4,6.757164366373902,High
1044,44214,Black Swan,Drama,31.763,Fox Searchlight Pictures,2010-12-03,13000000.0,329398046.0,108.0,7.663,13159.0,12,2010,4,7.580861430892012,High
1045,625568,Unhinged,Action,31.724,Ingenious Media,2020-07-16,33000000.0,39238300.0,90.0,6.4,1737.0,7,2020,3,6.4365363536719045,High
1046,465136,Every Day,Fantasy,31.719,Likely Story,2018-02-22,4900000.0,10421847.0,97.0,7.2,2022.0,2,2018,3,6.968365320979484,High
1047,853,Enemy at the Gates,Drama,31.715,Paramount,2001-03-14,68000000.0,96976270.0,131.0,7.4,3088.0,3,2001,2,7.179843444227006,High
1048,45612,Source Code,Thriller,31.662,The Mark Gordon Company,2011-03-30,32000000.0,147332697.0,94.0,7.292,7369.0,3,2011,2,7.197365037638906,High
1049,11699,Bad Lieutenant: Port of Call - New Orleans,Drama,31.645,Nu Image,2009-09-11,25000000.0,10589102.0,122.0,6.121,951.0,9,2009,4,6.3152593541773445,High
1050,302946,The Accountant,Crime,31.632,Warner Bros. Pictures,2016-10-13,44000000.0,155160045.0,128.0,7.043,5338.0,10,2016,3,6.957326285894604,High
1051,20662,Robin Hood,Action,31.602,Scott Free Productions,2010-05-12,200000000.0,321669741.0,140.0,6.379,4082.0,5,2010,2,6.402809523809523,High
1052,68737,Seventh Son,Adventure,31.598,Legendary Pictures,2014-12-12,95000000.0,114178613.0,102.0,5.486,2283.0,12,2014,4,5.79486384404508,High
1053,512196,Happy Death Day 2U,Comedy,31.562,Blumhouse Productions,2019-02-13,9000000.0,25327500.0,100.0,6.3,2975.0,2,2019,2,6.350314465408804,High
1054,193756,Lone Survivor,War,31.537,Herrick Entertainment,2013-12-24,40000000.0,149295601.0,121.0,7.424,3717.0,12,2013,1,7.228112783548866,High
1055,511987,Crawl,Thriller,31.533,Raimi Productions,2019-07-11,13500000.0,91542097.0,88.0,6.3,2699.0,7,2019,3,6.354068667207353,High
1056,508,Love Actually,Comedy,31.504,Universal Pictures,2003-09-07,40000000.0,244931766.0,135.0,7.1,5830.0,9,2003,6,7.0121522693997065,High
1057,12657,Soul Plane,Romance,31.498,Metro,2004-05-28,16000000.0,14822346.0,86.0,5.3,347.0,5,2004,4,6.19086859688196,High
1058,707103,Emily,Drama,31.475,Tempo Productions,2022-10-14,15000000.0,1859871.0,130.0,7.093,43.0,10,2022,4,6.524447746883989,High
1059,503,Poseidon,Adventure,31.443,Warner Bros. Pictures,2006-05-10,160000000.0,181674817.0,98.0,5.8,1858.0,5,2006,2,6.044926522043387,High
1060,76493,The Dictator,Comedy,31.441,Four By Two Productions,2012-05-15,65000000.0,179379533.0,83.0,6.2,5182.0,5,2012,1,6.248527984471044,High
1061,1495,Kingdom of Heaven,Drama,31.434,20th Century Fox,2005-05-03,130000000.0,218122627.0,144.0,6.9,3566.0,5,2005,1,6.81239597021463,High
1062,445040,My Friend Dahmer,Drama,31.417,Attic Light Films,2017-11-03,15000000.0,1361611.0,107.0,6.52,467.0,11,2017,4,6.5063667348329925,High
1063,58233,Johnny English Reborn,Crime,31.407,Universal Pictures,2011-09-15,45000000.0,160078586.0,101.0,6.2,2894.0,9,2011,3,6.277041602465332,High
1064,23827,Paranormal Activity,Horror,31.378,Blumhouse Productions,2007-09-14,215000.0,194183034.0,85.0,6.0,4446.0,9,2007,4,6.0918105031215575,High
1065,16555,Daddy's Little Girls,Comedy,31.356,Lions Gate Films,2007-02-14,10000000.0,31609243.0,100.0,7.0,89.0,2,2007,2,6.5408631772268135,High
1066,11253,Hellboy II: The Golden Army,Fantasy,31.322,Universal Pictures,2008-07-11,85000000.0,160388063.0,120.0,6.8,4585.0,7,2008,4,6.746284691136974,High
1067,211672,Minions,Family,31.314,Illumination,2015-06-17,74000000.0,1156730962.0,91.0,6.393,9706.0,6,2015,2,6.402994395665981,High
1068,345911,Lights Out,Horror,31.287,New Line Cinema,2016-07-21,4900000.0,148868835.0,81.0,6.318,3397.0,7,2016,3,6.359391858085058,High
1069,142,Brokeback Mountain,Drama,31.286,Focus Features,2005-09-10,14000000.0,178043761.0,134.0,7.8,6146.0,9,2005,5,7.618080044780296,High
1070,525661,Bombshell,Drama,31.278,Lighthouse Management + Media,2019-12-13,32000000.0,61404394.0,109.0,6.8,2620.0,12,2019,4,6.717127071823205,High
1071,1996,Lara Croft: Tomb Raider - The Cradle of Life,Action,31.269,Paramount,2003-07-21,95000000.0,160099222.0,117.0,5.7,3813.0,7,2003,0,5.866216496987327,High
1072,323272,War Room,Drama,31.268,FaithStep Films,2015-08-28,3000000.0,67790117.0,120.0,7.8,417.0,8,2015,4,6.8825688073394495,High
1073,18360,Night at the Museum: Battle of the Smithsonian,Adventure,31.259,21 Laps Entertainment,2009-05-20,150000000.0,413106170.0,105.0,6.124,6188.0,5,2009,2,6.176309404563161,High
1074,8456,Never Back Down,Drama,31.242,Summit Entertainment,2008-03-04,20000000.0,41627431.0,115.0,6.7,2042.0,3,2008,1,6.634253780407628,High
1075,7446,Tropic Thunder,Action,31.225,Internationale Filmproduktion Stella,2008-08-09,92000000.0,195702811.0,107.0,6.6,5324.0,8,2008,5,6.584187223276407,High
1076,270303,It Follows,Horror,31.197,Northern Lights Films,2014-09-24,2000000.0,14674076.0,101.0,6.6,5629.0,9,2014,2,6.584914768441695,High
1077,1372,Blood Diamond,Drama,31.137,Warner Bros. Pictures,2006-12-07,100000000.0,171720398.0,143.0,7.524,6706.0,12,2006,3,7.391116532572022,High
1078,407439,Mary Magdalene,Drama,31.13,Porchlight Films,2018-03-15,15000000.0,11710110.0,120.0,6.3,466.0,3,2018,3,6.436425648021828,High
1079,337170,American Made,Action,31.096,Imagine Entertainment,2017-08-18,50000000.0,133511855.0,115.0,6.8,3902.0,8,2017,4,6.738800489596082,High
1080,10022,The Pacifier,Comedy,31.09,IMAX,2005-03-04,56000000.0,198636868.0,95.0,6.042,2691.0,3,2005,4,6.166085613654836,High
1081,91342,Barbie in A Mermaid Tale 2,Animation,31.079,Mattel,2012-02-22,15000000.0,15489307.0,74.0,7.0,376.0,2,2012,2,6.636627906976743,High
1082,12133,Step Brothers,Comedy,31.075,Columbia Pictures,2008-07-25,65000000.0,128107642.0,98.0,6.6,2698.0,7,2008,4,6.572958355868036,High
1083,44571,The King of Fighters,Action,31.071,Rising Star,2010-08-26,12000000.0,2000371.0,93.0,5.2,123.0,8,2010,3,6.357613535173642,High
1084,10065,The Amityville Horror,Horror,31.061,Metro,2005-04-14,19000000.0,108047131.0,90.0,6.114,1913.0,4,2005,3,6.246509440439409,High
1085,9480,Daredevil,Fantasy,31.046,Marvel Enterprises,2003-02-14,78000000.0,179179718.0,103.0,5.24,4507.0,2,2003,4,5.468799709460687,High
1086,9679,Gone in Sixty Seconds,Action,31.02,Jerry Bruckheimer Films,2000-06-09,90000000.0,237202299.0,118.0,6.391,3807.0,6,2000,4,6.4136752652381945,High
1087,374720,Dunkirk,War,31.013,Warner Bros. Pictures,2017-07-19,15000000.0,527000000.0,107.0,7.459,14855.0,7,2017,2,7.398514348785872,High
